review_id,date,rating,review_text,platform,app_version,country,city,device,user_segment,subscription_tier,customer_tenure_months,acquisition_channel,language,support_ticket_created,verified_user
REV-006141,2025-09-14,4,Can you add card freeze controls. Hope the next update resolves it.,Android,3.1.0,Singapore,Singapore,Motorola Edge,Power User,Free,40.0,Referral,English,False,True
REV-002381,2026-04-29,3,"On my account, app baar baar crash ho rahi hai after update. I tried twice on Wi-Fi and mobile data. Also, the refund arrived much faster than expected. Need a reliable solution.",Web,3.3.1,India,Ahmedabad,Safari on macOS,Returning User,Premium,16.0,Referral,Hinglish,False,True
REV-004446,2025-12-21,1,small order fee makes no sense,iOS,3.2.1,United Arab Emirates,Dubai,iPhone 14,Returning User,Premium,7.0,Organic,English,True,True
REV-008991,2026-05-09,4,excellent service and reliable transfers,iOS,3.4.0,India,Kolkata,iPhone 13,New User,Premium,1.0,Paid Search,English,False,True
REV-001643,2025-12-24,5,Wish there was better filters and sorting for transaction history,Android,3.2.1,Singapore,Singapore,OnePlus Nord,Returning User,Free,15.0,Organic,English,True,True
REV-009825,2025-12-03,2,"After the latest update, my card freeze button not working. This should be clearer.",iOS,3.2.1,India,Hyderabad,iPhone 15 Pro,Returning User,Premium,10.0,Organic,English,False,True
REV-004861,2026-01-05,4,Add support for CSV export for transactions,Android,3.2.1,India,Mumbai,Samsung Galaxy S23,Power User,Free,23.0,Referral,English,False,True
REV-000311,2025-12-26,1,"Since yesterday, the update installation keeps failing. Need a reliable solution.",Android,3.2.1,India,Kolkata,Google Pixel 8,New User,Premium,0.0,Social,English,False,True
REV-003513,2026-06-25,2,"For the last few days, transaction search is slow. This should be clearer.",iOS,3.4.0,India,Ahmedabad,iPhone 14,Power User,Business,31.0,Organic,English,False,True
REV-001026,2025-11-04,5,Feature request: please add multi-currency wallet support,Android,3.2.0,India,Bhopal,OnePlus 12,Returning User,Free,5.0,Paid Search,English,False,True
REV-004175,2026-04-04,1,"After the latest update, subscription pricing changed unexpectedly. Kindly check asap.",Android,3.3.1,India,Mumbai,OnePlus 12,New User,Premium,1.0,Social,English,False,True
REV-004255,2026-04-28,2,"After the latest update, support was unhelpful and sent a generic reply. This should be clearer.",Web,3.3.1,India,Delhi,Chrome on Windows,Returning User,Free,10.0,Referral,English,False,True
REV-009691,2025-12-18,5,charges bahut high hain for this transfer,Android,3.2.1,India,Bhopal,Samsung Galaxy S23,Student,Free,12.0,Social,Hinglish,False,True
REV-005012,2026-01-16,5,"Honestly, Add support for PDF statements. Kindly check asap.",Web,3.2.2,India,Bengaluru,Firefox on Linux,Small Business,Business,23.0,Business Sales,English,False,True
REV-000041,2025-12-15,5,I noticed that card declined at a regular merchant. Need a reliable solution. 😕,Android,3.2.1,India,Bengaluru,Google Pixel 8,Student,Free,18.0,Referral,Informal English,False,True
REV-007487,2025-10-16,3,"Since yesterday, the refund is still pending. Hope the next update resolves it. veryyy slow",Android,3.1.1,India,Ahmedabad,Samsung Galaxy S23,New User,Free,2.0,Organic,English,True,True
REV-006341,2026-05-06,5,"Since yesterday, Feature request: please add scheduled delivery for recurring payments. This should be clearer.",Android,3.4.0,India,Ahmedabad,OnePlus Nord,Student,Free,1.0,Organic,Hinglish,False,True
REV-008591,2026-01-13,2,"On my account, profile details cannot be edited. The rest of the app is useful. Also, transaction alerts are useful. This should be clearer.",iOS,3.2.1,Singapore,Singapore,iPhone SE,Returning User,Premium,12.0,Organic,English,False,True
REV-000755,2026-03-06,5,"I noticed that onboarding was simple. This is especially frustrating on a paid plan. Also, the payment notification arrived late. Kindly check asap.",iOS,3.3.0,India,Mumbai,iPhone 15 Pro,Power User,Premium,27.0,Referral,English,False,True
REV-006157,2025-12-19,5,payments are fast and reliable now,iOS,3.2.1,United Kingdom,London,iPhone 14,Returning User,Free,4.0,Social,English,False,True
REV-006945,2025-12-03,3,"I noticed that the app freeze happens after login. This is especially frustrating on a paid plan. Also, transaction alerts are useful. Hope the next update resolves it.",Android,3.2.1,United Kingdom,London,Xiaomi Redmi Note 13,Small Business,Business,43.0,Organic,English,False,False
REV-005094,2025-11-28,5,Feature request: please add team access and permissions. Please fix this.,Android,3.2.0,United Arab Emirates,Dubai,Xiaomi Redmi Note 13,Small Business,Business,15.0,Business Sales,English,False,True
REV-000859,2025-12-02,3,"After the latest update, onboarding was simple. It worked fine last week. Also, transaction status not updating.",Android,3.2.1,India,Bengaluru,Xiaomi Redmi Note 13,Returning User,Free,19.0,Paid Search,English,False,True
REV-003679,2025-10-23,1,"For the last few days, the app is slow when the dashboard loads. Kindly check asap.",Android,3.1.1,India,Kolkata,Google Pixel 8,Power User,Premium,31.0,Organic,English,True,True
REV-000793,2025-11-11,1,battery drain is much worse now,Android,3.2.0,United Kingdom,London,Samsung Galaxy S23,Returning User,Free,19.0,Social,English,True,True
REV-005639,2025-07-21,2,"OTP nahi aa raha, cannot log in",Android,3.0.0,India,Delhi,Nothing Phone 2,Small Business,Business,9.0,Business Sales,Hinglish,False,True
REV-008652,2026-06-07,5,"After the latest update, the refund arrived much faster than expected.",Web,3.4.0,India,Bhopal,Safari on macOS,Returning User,Free,8.0,Organic,English,False,True
REV-005242,2025-10-30,2,"On my account, subscription pricing is unclear. This should be clearer.",Android,3.1.1,India,Jaipur,Samsung Galaxy A54,Student,Free,11.0,Social,English,False,True
REV-000730,2026-01-09,1,"For the last few days, the QR payment failed at checkout. Need a reliable solution.",iOS,3.2.1,Singapore,Singapore,iPhone SE,Returning User,Free,15.0,Organic,English,True,True
REV-006516,2025-12-24,1,approval is delayed and I cannot log in,iOS,3.2.1,India,Hyderabad,iPhone 13,New User,Free,3.0,Paid Search,English,True,True
REV-005574,2026-05-04,2,"Honestly, I was charged twice for one payment. Hope the next update resolves it.",iOS,3.4.0,India,Jaipur,iPhone SE,Returning User,Free,15.0,Organic,English,True,False
REV-001030,2025-12-08,2,the app freeze happens after login,Android,3.2.1,India,Delhi,OnePlus 12,New User,Free,0.0,Paid Search,English,True,True
REV-004463,2025-11-15,4,"Since yesterday, approval is delayed and I cannot log in. Please fix this.",Web,3.2.0,Australia,Sydney,Chrome on Windows,New User,Free,2.0,Social,English,False,True
REV-001294,2025-11-12,4,"Honestly, there is lag during payment.",Android,3.2.0,United Arab Emirates,Abu Dhabi,Motorola Edge,New User,Free,3.0,Organic,English,False,True
REV-000855,2025-09-23,1,"Since yesterday, the app asks for device verification again. Need a reliable solution.",iOS,3.1.0,United States,New York,iPhone 13,New User,Free,2.0,Referral,English,True,True
REV-009666,2026-03-17,4,I noticed that payment failed but money deducted. Please fix this.,Web,3.3.0,India,Pune,Firefox on Linux,New User,Free,3.0,Organic,English,False,True
REV-003898,2025-12-07,1,"On my account, card declined even though funds are available. This should be clearer.",Android,3.2.1,Australia,Melbourne,OnePlus 12,New User,Free,2.0,Referral,English,True,True
REV-007388,2025-08-21,5,payments are fast and reliable now,iOS,3.0.1,India,Mumbai,iPhone 14,New User,Free,0.0,Paid Search,English,True,True
REV-002417,2025-10-03,1,"After the latest update, the QR payment failed at checkout. The rest of the app is useful. Also, onboarding was simple. This should be clearer.",iOS,3.1.1,India,Hyderabad,iPhone SE,Returning User,Free,16.0,Organic,English,False,True
REV-003751,2025-08-04,4,onboarding was simple.,Web,3.0.1,Singapore,Singapore,Safari on macOS,New User,Free,2.0,Social,English,False,True
REV-005962,2025-08-31,2,"I noticed that I cannot track the replacement card. I tried twice on Wi-Fi and mobile data. Also, the latest version feels smooth and easy to use. Please fix this.",Android,3.0.1,United Kingdom,London,Google Pixel 8,Student,Free,2.0,Campus Campaign,English,False,True
REV-005846,2026-05-12,2,"Since yesterday, small order fee makes no sense.",Android,3.4.0,India,Pune,Motorola Edge,Student,Premium,1.0,Social,English,False,True
REV-001164,2025-09-05,1,profile details cannot be edited. Please fix this.,iOS,3.1.0,India,Ahmedabad,iPhone 14,New User,Free,2.0,Paid Search,English,False,True
REV-000779,2026-03-28,3,"After the latest update, refund not received after ten days.",Android,3.3.0,India,Pune,OnePlus Nord,New User,Free,0.0,Paid Search,English,False,True
REV-001947,2025-09-18,1,"On my account, checkout failed during bill payment. Please fix this.",Android,3.1.0,India,Chennai,Nothing Phone 2,Student,Free,7.0,Referral,English,False,True
REV-005753,2026-03-23,3,checkout failed during bill payment,Android,3.3.0,United States,New York,OnePlus Nord,Power User,Free,28.0,Organic,English,True,True
REV-009764,2025-10-30,5,"After the latest update, payments are fast and reliable now. This should be clearer.",Android,3.1.1,India,Bengaluru,Motorola Edge,Student,Free,1.0,Social,English,False,True
REV-006914,2026-03-17,1,payment failed but money deducted,Android,3.3.0,United States,New York,OnePlus 12,New User,Free,1.0,Paid Search,English,False,True
REV-009353,2025-11-22,4,"Since yesterday, the latest version feels smooth and easy to use. Need a reliable solution.",Android,3.2.0,India,Ahmedabad,Nothing Phone 2,Returning User,Free,5.0,Paid Search,English,False,True
REV-007166,2025-12-11,2,"Honestly, the screen goes blank after the latest update. Also, payments are fast and reliable now. This should be clearer.",Android,3.2.1,India,Bhopal,OnePlus Nord,Small Business,Business,18.0,Partnership,English,False,True
REV-001770,2026-04-21,1,  I  noticed  that card declined even though funds are available. This should be clearer.  ,iOS,3.3.1,India,Ahmedabad,iPhone 15 Pro,New User,Free,1.0,Paid Search,Informal English,True,True
REV-003686,2025-08-08,1,support was unhelpful and sent a generic reply,iOS,3.0.1,India,Chennai,iPhone SE,Returning User,Free,16.0,Paid Search,English,True,True
REV-006033,2025-08-19,2,"On my account, support fixed the issue but the slow response was frustrating. Hope the next update resolves it.",iOS,3.0.1,India,Delhi,iPhone 15,New User,Free,2.0,Paid Search,English,False,True
REV-008078,2025-10-06,5,"For the last few days, payment failed but money deducted.",Android,3.1.1,United Arab Emirates,Abu Dhabi,Samsung Galaxy A54,Power User,Premium,36.0,Partnership,English,False,True
REV-001680,2026-01-14,3,great app and the interface is clean,iOS,3.2.1,United States,San Francisco,iPhone 13,Small Business,Business,21.0,Organic,English,False,False
REV-000975,2025-11-13,3,document upload has a UI bug,iOS,3.2.0,India,Ahmedabad,iPhone 14,New User,Free,0.0,Paid Search,English,True,True
REV-007149,2026-03-14,3,there is an unexpected charge on my statement,iOS,3.3.0,United Kingdom,Manchester,iPhone SE,Returning User,Free,24.0,Referral,English,False,True
REV-008066,2025-09-01,5,I noticed that subscription pricing changed unexpectedly. Hope the next update resolves it.,iOS,3.1.0,India,Kolkata,iPhone 15 Pro,New User,Premium,0.0,Paid Search,English,False,True
REV-000751,2025-10-14,3,card declined even though funds are available,iOS,3.1.1,Australia,Sydney,iPhone 14,New User,Free,0.0,Paid Search,English,False,True
REV-001929,2025-07-08,3,"Since yesterday, the app crash opens transaction history. This should be clearer.",Android,3.0.0,Australia,Melbourne,OnePlus Nord,Power User,Free,46.0,Organic,English,False,True
REV-008341,2025-09-03,1,points missing after a bill payment,Web,3.1.0,India,Pune,Safari on macOS,Student,Free,3.0,Campus Campaign,English,False,True
REV-000290,2025-08-11,1,"For the last few days, I was charged twice for one payment. Need a reliable solution.",iOS,3.0.1,United States,San Francisco,iPhone 15,Student,Free,18.0,Referral,English,False,True
REV-005727,2026-02-28,3,login failed after the update,iOS,3.2.2,India,Jaipur,iPhone 15 Pro,New User,Free,3.0,Referral,English,False,True
REV-009042,2025-08-25,3,"Honestly, support did not reply for three days. This is especially frustrating on a paid plan. Also, support fixed my issue quickly. Please fix this.",Android,3.0.1,India,Bengaluru,Motorola Edge,Returning User,Free,22.0,Organic,English,True,True
REV-009410,2026-02-27,3,Add support for better filters and sorting for transaction history.,Android,3.2.2,India,Ahmedabad,Nothing Phone 2,Small Business,Premium,17.0,Partnership,English,False,True
REV-008188,2025-12-10,4,"Honestly, support was unhelpful and sent a generic reply. This happened while paying a bill. Also, onboarding was simple. This should be clearer.",Android,3.2.1,India,Bengaluru,Google Pixel 8,Returning User,Premium,23.0,Social,English,False,True
REV-000766,2025-07-04,2,"After the latest update, transaction status not updating. This happened while paying a bill. Also, the latest version feels smooth and easy to use.",iOS,3.0.0,India,Mumbai,iPhone 15 Pro,Returning User,Free,12.0,Paid Search,English,False,True
REV-008287,2025-12-07,2,"After the latest update, an unrecognized transaction appeared. Need a reliable solution.",iOS,3.2.1,United States,San Francisco,iPhone 15,Student,Free,1.0,Referral,English,True,True
REV-007645,2026-03-08,1,"Since yesterday, transaction alerts are missing.",iOS,3.3.0,United Arab Emirates,Dubai,iPhone 15,Power User,Free,45.0,Partnership,English,False,False
REV-000663,2025-09-13,5,"Honestly, transaction alerts are useful. Please fix this.",Android,3.1.0,India,Hyderabad,Nothing Phone 2,Returning User,Premium,20.0,Organic,English,False,True
REV-007051,2026-06-22,5,"Since yesterday, there is an unexpected charge on my statement.",Android,3.4.0,India,Kolkata,Motorola Edge,Returning User,Premium,24.0,Paid Search,English,False,True
REV-007808,2025-11-20,5,It would be better if you added CSV export for transactions,Android,3.2.0,Australia,Sydney,Xiaomi Redmi Note 13,New User,Free,1.0,Social,English,False,True
REV-003273,2026-02-26,5,"After the latest update, transaction alerts are useful.",Android,3.2.2,Australia,Melbourne,Samsung Galaxy S23,Power User,Premium,14.0,Referral,English,False,True
REV-008302,2025-12-05,2,"On my account, the transfer is still payment pending.",iOS,3.2.1,United States,San Francisco,iPhone SE,Returning User,Free,9.0,Social,English,False,True
REV-005764,2026-05-29,3,"After the latest update, subscription pricing is unclear. Kindly check asap.",iOS,3.4.0,India,Bengaluru,iPhone 13,Power User,Free,13.0,Referral,English,False,True
REV-007380,2025-11-24,3,"Honestly, the app crash opens transaction history. This should be clearer.",iOS,3.2.0,United States,San Francisco,iPhone 14,Power User,Business,26.0,Organic,English,False,True
REV-007044,2025-10-01,4,"For the last few days, support fixed the issue but the slow response was frustrating.",Web,3.1.1,India,Kolkata,Safari on macOS,Student,Free,17.0,Referral,English,True,False
REV-008706,2025-12-11,5,"On my account, battery drain is much worse now. Also, payments are fast and reliable now. This should be clearer.",iOS,3.2.1,India,Chennai,iPhone 15,Returning User,Premium,4.0,Paid Search,English,False,True
